duration,loan_amt,installment_rate,present_residence_since,age,num_curr_loans,num_people_provide_maint,Debt_to_Duration_Ratio,checking_acc_status_below_0,checking_acc_status_below_200,checking_acc_status_no_cheking_acc,cred_hist_delay_in_past,cred_hist_no_loan_or_paid_duly_other,cred_hist_paid_duly_this_bank,cred_hist_risky_acc_or_curr_loan_other,purpose_car_new,purpose_car_used,purpose_domestic_applience,purpose_education,purpose_furniture_equipment,purpose_others,purpose_radio_tv,purpose_repairs,purpose_retraining,saving_acc_bonds_below_100,saving_acc_bonds_below_1000,saving_acc_bonds_below_500,saving_acc_bonds_unknown_no_saving_acc,present_employment_since_below_1y,present_employment_since_below_4y,present_employment_since_below_7y,present_employment_since_unemployed,personal_stat_gender_male:divorced,personal_stat_gender_male:married_or_widowed,personal_stat_gender_male:single,other_debtors_guarantors_guarantor,other_debtors_guarantors_none,property_life_insurance_or_aggreements,property_real_estate,property_unknown_or_no_property,other_installment_plans_none,other_installment_plans_store,housing_own,housing_rent,job_skilled_official,job_unemployed_non_resident,job_unskilled_resident,telephone_yes,is_foreign_worker_yes,target_good,age_risk_category_B. Adulto (25-44),age_risk_category_C. Senior (45+),duration_risk_category_Largo Plazo (>36m),duration_risk_category_Medio Plazo (13-36m),Probabilidad_Buen_Credito,Etiqueta_Predicha
10,1038,4,3,49,2,1,103.8,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,0.8519253363122044,True
48,10127,2,2,44,1,1,210.97916666666666,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,0.5525506927885123,True
6,1543,4,2,33,1,1,257.1666666666667,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,0.9173600401517266,True
30,4811,2,4,24,1,1,160.36666666666667,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,0.907532202440322,True
12,727,4,3,33,1,1,60.583333333333336,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,0.6888674592352991,True
8,1237,3,4,24,1,1,154.625,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0.6850886509848215,True
9,276,4,4,22,1,1,30.666666666666668,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,0.4401150804940874,False
48,5381,3,4,40,1,1,112.10416666666667,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False,True,False,0.29750898192062847,False
24,5511,4,1,25,1,1,229.625,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,0.5999960499840806,True
24,3749,2,4,26,1,1,156.20833333333334,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.5057971107364291,True
12,685,2,3,25,1,1,57.083333333333336,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0.4929471174851342,False
4,1494,1,2,29,1,2,373.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,0.9232819824457402,True
36,2746,4,4,31,1,1,76.27777777777777,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,0.1352352523161035,False
12,708,2,3,38,1,2,59.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,0.8787072309159936,True
24,4351,1,4,48,1,1,181.29166666666666,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,True,0.891089234468336,True
12,701,4,2,32,2,1,58.416666666666664,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,0.8589679693417664,True
15,3643,1,4,27,2,1,242.86666666666667,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,0.39382492704414673,False
30,4249,4,2,28,2,1,141.63333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,0.40787766004844844,False
24,1938,4,3,32,1,1,80.75,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0.3545217710415548,False
24,2910,2,1,34,1,1,121.25,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,0.8581098351744166,True
18,2659,4,2,28,1,1,147.72222222222223,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.6045792034314575,True
18,1028,4,3,36,2,1,57.111111111111114,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.8454189210659441,True
8,3398,1,4,39,2,1,424.75,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,0.8444771508781502,True
12,5801,2,4,49,1,1,483.4166666666667,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,True,False,False,0.9759138977078626,True
24,1525,4,3,34,1,2,63.541666666666664,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,0.9110773448950035,True
36,4473,4,2,31,1,1,124.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,0.48927952019994747,False
6,1068,4,4,28,1,2,178.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,0.7603418871938047,True
24,6615,2,4,75,2,1,275.625,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False,True,False,True,0.9363197713858145,True
18,1864,4,2,30,2,1,103.55555555555556,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0.8372363547941087,True
60,7408,4,2,24,1,1,123.46666666666667,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.09542673872291794,False
48,11590,2,4,24,2,1,241.45833333333334,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0.7752842159523304,True
24,4110,3,4,23,2,2,171.25,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,0.11260471216145151,False
6,3384,1,4,44,1,1,564.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,0.7967060507367749,True
